customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone,eff_start_date,eff_end_date,is_current,created_at,updated_at
6923,CUS0006391,Gwendolyn,Ramsey,F,1983-08-27,Australian,gwendolyn.ramsey@gmail.com,631-197-9218,2021-12-04,2023-07-10,0,2021-12-04 06:22:47,2023-07-10 10:07:12
6924,CUS0006391,Gwendolyn,Ramsey,F,1983-08-27,Australian,gwendolyn28@gmail.com,088-745-3518,2023-07-11,,1,2023-07-11 16:02:51,2023-07-11 16:02:51
6925,CUS0006392,William,Cole,M,1979-05-23,Thai,william.cole@gmail.com,385-847-7267,2022-08-20,,1,2022-08-20 15:52:02,2022-08-20 15:52:02
6926,CUS0006393,Sarah,Robinson,F,1973-11-16,Indonesian,sarah.robinson@outlook.com,889-053-3255,2022-06-14,,1,2022-06-14 07:21:54,2022-12-16 04:52:54
6927,CUS0006394,Vernon,Beck,M,2002-02-26,Thai,vernon.beck@yahoo.com,887-697-0422,2023-02-11,,1,2023-02-11 20:36:35,2025-10-13 18:47:03
6928,CUS0006395,Eric,Bowers,M,1995-07-09,British,eric.bowers@outlook.com,890-237-0240,2021-09-15,,1,2021-09-15 03:51:13,2025-03-25 05:02:59
6929,CUS0006396,William,Garrison,M,1983-04-07,Thai,william.garrison@hotmail.com,987-859-2868,2023-04-15,,1,2023-04-15 17:17:48,2023-08-18 11:40:31
6930,CUS0006397,Patricia,Wilson,F,1989-06-29,Thai,patricia.wilson@outlook.com,169-680-1598,2022-08-02,,1,2022-08-02 11:00:00,2022-10-16 02:23:23
6931,CUS0006398,April,Jones,F,1957-05-06,Singaporean,april.jones@yahoo.com,842-526-4051,2022-06-06,,1,2022-06-06 00:34:22,2024-07-31 04:21:04
6932,CUS0006399,Joseph,Taylor,M,1991-12-06,Thai,joseph.taylor@outlook.com,175-952-1462,2023-02-18,,1,2023-02-18 10:37:36,2023-02-18 10:37:36
6933,CUS0006400,Lisa,Hood,F,1993-05-24,Indonesian,lisa.hood@gmail.com,917-766-4007,2021-09-04,,1,2021-09-04 07:28:28,2022-11-22 10:04:18
6934,CUS0006401,Tyler,Bush,M,1960-10-15,Australian,tyler.bush@yahoo.com,585-728-2859,2022-06-07,,1,2022-06-07 03:11:42,2025-01-26 10:34:26
6935,CUS0006402,Ashley,Harrison,F,1974-05-26,British,ashley.harrison@gmail.com,504-868-0498,2022-05-13,,1,2022-05-13 03:21:26,2022-05-13 03:21:26
6936,CUS0006403,Nicole,Peterson,F,1991-10-14,Singaporean,nicole.peterson@outlook.com,421-692-1776,2022-05-12,,1,2022-05-12 09:47:49,2022-05-12 09:47:49
6937,CUS0006404,Lance,Henry,M,1983-04-24,Singaporean,lance.henry@outlook.com,593-006-1778,2022-10-09,,1,2022-10-09 06:25:48,2024-11-13 18:50:44
6938,CUS0006405,Eric,Wood,M,2008-02-27,Thai,eric.wood@hotmail.com,170-303-6873,2023-02-17,,1,2023-02-17 15:13:11,2025-03-04 05:45:15
6939,CUS0006406,Linda,Rodriguez,F,1988-03-02,Malaysian,linda.rodriguez@yahoo.com,430-131-3487,2023-04-09,,1,2023-04-09 14:08:11,2023-12-30 12:01:37
6940,CUS0006407,Yesenia,Schmitt,F,1968-12-09,Emirati,yesenia.schmitt@gmail.com,993-524-1439,2022-07-06,,1,2022-07-06 21:25:08,2023-08-09 22:37:41
6941,CUS0006408,Bruce,Torres,M,1996-05-08,Malaysian,bruce.torres@yahoo.com,880-744-8801,2022-09-12,,1,2022-09-12 06:43:30,2023-09-10 23:35:50
6942,CUS0006409,Jay,Cole,M,1998-07-14,Australian,jay.cole@outlook.com,862-825-0994,2021-09-09,,1,2021-09-09 08:42:05,2024-02-24 23:49:54
6943,CUS0006410,Melanie,Jones,F,1974-07-31,Singaporean,melanie.jones@outlook.com,299-991-4300,2021-12-21,,1,2021-12-21 07:42:13,2021-12-21 07:42:13
6944,CUS0006411,Amanda,Lopez,F,1985-12-05,Japanese,amanda.lopez@hotmail.com,869-847-5951,2022-06-27,,1,2022-06-27 08:44:32,2026-03-18 09:21:11
6945,CUS0006412,Rebecca,Gray,F,1967-07-30,Emirati,rebecca.gray@outlook.com,035-440-6005,2021-11-07,,1,2021-11-07 12:32:27,2023-08-26 23:39:11
6946,CUS0006413,Justin,Arias,M,1990-08-26,Emirati,justin.arias@yahoo.com,748-697-1210,2022-04-15,,1,2022-04-15 06:32:19,2022-04-15 06:32:19
6947,CUS0006414,Steven,Rice,M,1964-09-22,Singaporean,steven.rice@outlook.com,577-397-8341,2021-10-17,,1,2021-10-17 22:02:12,2021-10-17 22:02:12
6948,CUS0006415,Jeremy,Meyer,M,1966-11-27,Emirati,jeremy.meyer@outlook.com,457-307-1102,2022-02-04,,1,2022-02-04 09:02:40,2024-01-23 13:34:10
6949,CUS0006416,Steve,Chambers,M,1976-12-18,Thai,steve.chambers@gmail.com,573-873-3417,2022-12-26,,1,2022-12-26 05:34:21,2023-01-16 10:36:11
6950,CUS0006417,Christopher,Vance,M,1951-01-07,Indonesian,christopher.vance@hotmail.com,504-657-8466,2023-02-21,,1,2023-02-21 14:22:32,2024-08-06 12:21:56
6951,CUS0006418,Briana,Alexander,F,1964-04-28,Emirati,briana.alexander@hotmail.com,124-013-2653,2022-05-07,2023-06-08,0,2022-05-07 05:11:57,2023-06-08 19:05:26
6952,CUS0006418,Briana,Alexander,F,1964-04-28,Emirati,briana58@yahoo.com,850-375-2335,2023-06-09,,1,2023-06-09 03:18:01,2025-10-30 11:25:55
6953,CUS0006419,Jacqueline,Todd,F,1995-01-09,Japanese,jacqueline.todd@hotmail.com,499-208-6750,2021-08-25,,1,2021-08-25 23:49:39,2021-08-25 23:49:39
6954,CUS0006420,David,Little,M,1971-01-25,Australian,david.little@outlook.com,436-591-5327,2022-04-18,,1,2022-04-18 07:44:17,2025-07-06 00:01:54
6955,CUS0006421,Mackenzie,Flores,F,1996-11-14,Australian,mackenzie.flores@yahoo.com,851-423-7048,2022-02-13,,1,2022-02-13 02:29:45,2022-12-12 09:56:53
6956,CUS0006422,Connor,Greer,M,1965-06-27,British,connor.greer@yahoo.com,843-661-1358,2023-03-31,,1,2023-03-31 19:52:48,2023-08-30 08:03:01
6957,CUS0006423,Sherry,Stephens,F,1969-01-03,Indonesian,sherry.stephens@yahoo.com,577-502-9759,2022-09-21,,1,2022-09-21 13:37:48,2022-09-21 13:37:48
6958,CUS0006424,Nicole,Morrison,F,2003-05-12,Australian,nicole.morrison@outlook.com,011-181-9505,2021-10-05,,1,2021-10-05 01:48:33,2021-10-05 01:48:33
6959,CUS0006425,George,Hansen,M,1990-05-09,Singaporean,george.hansen@outlook.com,308-210-7910,2022-06-23,2022-12-23,0,2022-06-23 07:06:12,2022-12-23 08:44:16
6960,CUS0006425,George,Hansen,M,1990-05-09,Singaporean,george26@hotmail.com,808-745-6347,2022-12-24,,1,2022-12-24 21:06:42,2022-12-24 21:06:42
6961,CUS0006426,Mark,Mathis,M,1980-09-06,Emirati,mark.mathis@hotmail.com,283-009-3063,2021-11-20,,1,2021-11-20 08:03:21,2021-11-20 08:03:21
6962,CUS0006427,Jaime,Fuller,F,1979-08-10,Emirati,jaime.fuller@hotmail.com,022-274-2178,2023-04-21,,1,2023-04-21 13:34:41,2025-06-02 12:10:43
6963,CUS0006428,Michael,Alexander,M,1955-05-14,Thai,michael.alexander@gmail.com,050-183-2551,2021-09-21,,1,2021-09-21 03:09:53,2021-09-21 03:09:53
6964,CUS0006429,Christine,Gregory,F,1965-01-23,Emirati,christine.gregory@yahoo.com,083-393-3462,2021-10-07,,1,2021-10-07 02:35:35,2025-03-17 23:26:46
6965,CUS0006430,Brenda,Smith,F,1952-09-15,Thai,brenda.smith@hotmail.com,174-259-1447,2021-11-27,,1,2021-11-27 00:32:01,2025-03-30 23:34:51
6966,CUS0006431,Pamela,Mcclure,F,1964-11-09,Thai,pamela.mcclure@hotmail.com,670-762-8099,2022-02-19,,1,2022-02-19 09:56:10,2022-02-19 09:56:10
6967,CUS0006432,Jennifer,Peterson,F,2006-02-17,Japanese,jennifer.peterson@outlook.com,440-847-7100,2021-09-14,,1,2021-09-14 02:49:56,2023-11-22 00:48:02
6968,CUS0006433,Norman,Grant,M,1986-11-18,British,norman.grant@yahoo.com,687-781-1649,2021-07-03,,1,2021-07-03 07:40:18,2023-05-28 05:15:34
6969,CUS0006434,Rebecca,Weaver,F,2000-12-07,Japanese,rebecca.weaver@hotmail.com,896-653-6763,2021-07-03,,1,2021-07-03 15:10:30,2021-07-03 15:10:30
6970,CUS0006435,Carly,Daniels,F,1959-03-14,Malaysian,carly.daniels@gmail.com,757-318-2913,2021-07-22,,1,2021-07-22 14:28:57,2024-06-11 17:36:52
6971,CUS0006436,Danielle,Gray,F,1954-06-18,Emirati,danielle.gray@outlook.com,792-746-2222,2022-02-04,,1,2022-02-04 05:26:20,2025-07-29 16:35:20
6972,CUS0006437,James,Pratt,M,2006-04-07,Emirati,james.pratt@outlook.com,396-392-6691,2022-09-04,,1,2022-09-04 00:22:56,2025-09-09 18:37:25
6973,CUS0006438,Sean,Long,M,1963-10-03,Malaysian,sean.long@yahoo.com,024-159-8449,2022-04-26,,1,2022-04-26 17:23:40,2022-04-26 17:23:40
6974,CUS0006439,Michael,Scott,M,1995-05-29,Indonesian,michael.scott@outlook.com,471-675-6948,2022-03-03,,1,2022-03-03 16:37:05,2024-02-19 03:10:59
6975,CUS0006440,Eric,Krause,M,1967-05-30,Emirati,eric.krause@yahoo.com,098-890-8155,2021-07-05,,1,2021-07-05 11:20:07,2023-02-07 01:35:29
6976,CUS0006441,Patrick,Brown,M,1964-02-05,Thai,patrick.brown@gmail.com,356-264-0859,2022-02-14,,1,2022-02-14 22:11:12,2022-02-14 22:11:12
6977,CUS0006442,Brandon,Molina,M,1991-04-08,Japanese,brandon.molina@hotmail.com,572-281-6059,2023-03-09,,1,2023-03-09 06:35:53,2025-10-25 13:31:07
6978,CUS0006443,Frederick,Cruz,M,1955-10-25,Malaysian,frederick.cruz@yahoo.com,697-781-9767,2022-12-12,,1,2022-12-12 17:48:56,2022-12-12 17:48:56
6979,CUS0006444,Pedro,Martinez,M,1987-09-28,British,pedro.martinez@outlook.com,124-795-6050,2022-11-13,,1,2022-11-13 03:29:11,2023-12-16 16:39:00
6980,CUS0006445,Jennifer,Rogers,F,1971-11-07,Emirati,jennifer.rogers@outlook.com,720-241-9053,2022-03-15,,1,2022-03-15 06:07:44,2025-12-17 00:11:30
6981,CUS0006446,Dale,French,M,1967-04-18,British,dale.french@yahoo.com,856-905-3625,2022-04-12,,1,2022-04-12 16:08:46,2022-12-13 20:39:21
6982,CUS0006447,Jacqueline,Boyd,F,1957-07-27,Indonesian,jacqueline.boyd@hotmail.com,901-170-7821,2023-05-24,,1,2023-05-24 02:22:10,2025-03-20 12:22:50
6983,CUS0006448,Jennifer,Allen,F,2001-05-21,Malaysian,jennifer.allen@hotmail.com,996-067-5247,2022-11-14,,1,2022-11-14 12:28:54,2025-04-02 02:25:40
6984,CUS0006449,Alex,Mccormick,M,1955-03-03,Indonesian,alex.mccormick@hotmail.com,297-258-8713,2021-09-09,,1,2021-09-09 09:35:24,2026-03-31 12:41:13
6985,CUS0006450,Christopher,Cobb,M,1982-08-25,British,christopher.cobb@hotmail.com,542-890-0567,2022-01-16,,1,2022-01-16 21:42:45,2025-09-23 13:08:48
6986,CUS0006451,Tina,Holland,F,1970-10-06,Thai,tina.holland@outlook.com,305-044-8391,2022-05-26,,1,2022-05-26 15:59:11,2022-09-16 04:49:29
6987,CUS0006452,Rebecca,Johnson,F,1977-03-03,Japanese,rebecca.johnson@outlook.com,578-797-0415,2022-05-28,,1,2022-05-28 10:59:10,2023-03-11 16:42:13
6988,CUS0006453,Lori,Baker,F,1964-05-12,Malaysian,lori.baker@gmail.com,215-966-8292,2022-12-29,,1,2022-12-29 00:00:41,2022-12-29 00:00:41
6989,CUS0006454,Christy,Mccoy,F,1983-04-08,Australian,christy.mccoy@yahoo.com,393-707-3485,2023-01-26,,1,2023-01-26 09:31:25,2023-01-26 09:31:25
6990,CUS0006455,Teresa,Olson,F,1986-11-06,Malaysian,teresa.olson@hotmail.com,499-009-7499,2021-11-12,,1,2021-11-12 20:19:20,2024-01-11 22:19:15
6991,CUS0006456,Jermaine,Cunningham,M,1983-11-15,Indonesian,jermaine.cunningham@outlook.com,085-531-6650,2022-01-07,,1,2022-01-07 11:42:06,2026-02-26 18:37:41
6992,CUS0006457,Sarah,Ryan,F,1977-09-01,British,sarah.ryan@hotmail.com,611-771-6230,2021-10-15,,1,2021-10-15 12:55:03,2023-07-31 06:15:02
6993,CUS0006458,Jordan,Moore,M,1989-05-17,Emirati,jordan.moore@yahoo.com,813-202-7257,2022-02-11,,1,2022-02-11 23:08:28,2025-03-20 22:00:08
6994,CUS0006459,Jason,Thompson,M,1971-12-14,Emirati,jason.thompson@gmail.com,483-152-2930,2023-04-03,,1,2023-04-03 02:20:05,2024-12-15 03:52:16
6995,CUS0006460,John,Reyes,M,2002-10-19,Emirati,john.reyes@outlook.com,514-508-5491,2021-09-11,,1,2021-09-11 08:30:59,2025-07-26 00:20:19
6996,CUS0006461,Patrick,Jordan,M,1988-07-12,Thai,patrick.jordan@yahoo.com,001-563-1437,2022-05-19,,1,2022-05-19 16:02:40,2025-11-22 05:29:43
6997,CUS0006462,Ashley,Robinson,F,1990-09-26,Malaysian,ashley.robinson@hotmail.com,204-463-5852,2021-08-04,,1,2021-08-04 21:52:10,2023-09-02 23:16:47
6998,CUS0006463,Taylor,Martinez,M,2008-03-26,Emirati,taylor.martinez@gmail.com,992-077-0577,2023-04-27,,1,2023-04-27 20:53:11,2023-07-29 13:34:58
6999,CUS0006464,Yolanda,Harrison,F,1963-06-06,British,yolanda.harrison@hotmail.com,335-657-3294,2022-03-24,,1,2022-03-24 15:04:08,2025-03-23 09:25:07
7000,CUS0006465,William,Oconnor,M,1985-04-16,Thai,william.oconnor@hotmail.com,845-296-9338,2022-09-14,,1,2022-09-14 01:36:11,2022-11-10 11:10:27
7001,CUS0006466,Nicholas,Krueger,M,1990-04-13,Emirati,nicholas.krueger@outlook.com,707-279-0873,2021-11-01,,1,2021-11-01 02:15:20,2026-05-26 22:13:09
7002,CUS0006467,Cody,Schultz,M,1999-01-08,Singaporean,cody.schultz@outlook.com,697-507-8388,2022-04-15,,1,2022-04-15 18:43:55,2023-03-30 23:24:37
7003,CUS0006468,Susan,Castro,F,1992-09-08,Singaporean,susan.castro@yahoo.com,135-466-5228,2022-08-09,,1,2022-08-09 22:55:46,2022-08-14 13:12:06
7004,CUS0006469,Susan,Higgins,F,1992-01-17,Australian,susan.higgins@gmail.com,688-601-0256,2022-10-31,,1,2022-10-31 02:02:38,2025-10-21 15:34:49
7005,CUS0006470,Joseph,Oliver,M,2000-08-31,Indonesian,joseph.oliver@hotmail.com,769-971-4689,2022-07-15,,1,2022-07-15 20:43:52,2025-05-07 18:46:55
7006,CUS0006471,Scott,Mcpherson,M,1963-10-11,British,scott.mcpherson@gmail.com,277-540-5550,2023-02-08,,1,2023-02-08 07:15:52,2023-02-08 07:15:52
7007,CUS0006472,Madeline,Molina,F,1987-10-22,British,madeline.molina@outlook.com,403-628-9955,2021-12-31,,1,2021-12-31 06:02:52,2021-12-31 06:02:52
7008,CUS0006473,Stacy,Olson,F,2006-12-20,Emirati,stacy.olson@hotmail.com,289-709-2689,2023-05-17,,1,2023-05-17 18:29:51,2025-05-14 09:48:06
7009,CUS0006474,Briana,Davis,F,1998-12-21,Australian,briana.davis@outlook.com,858-853-3929,2022-03-09,,1,2022-03-09 07:43:51,2023-12-21 00:59:53
7010,CUS0006475,Kimberly,Newton,F,2007-01-27,Emirati,kimberly.newton@yahoo.com,509-525-6308,2021-05-30,,1,2021-05-30 19:41:08,2021-05-30 19:41:08
7011,CUS0006476,Terry,Johnson,M,1997-05-23,Malaysian,terry.johnson@outlook.com,810-741-2600,2023-02-20,,1,2023-02-20 10:31:02,2026-02-15 22:24:12
7012,CUS0006477,Anthony,Jones,M,1986-03-23,Indonesian,anthony.jones@outlook.com,072-994-4746,2023-01-21,,1,2023-01-21 18:41:23,2023-11-26 08:52:30
7013,CUS0006478,Jared,Logan,M,1976-09-19,Thai,jared.logan@hotmail.com,407-638-6318,2022-04-01,,1,2022-04-01 20:17:47,2024-11-23 12:55:04
7014,CUS0006479,George,Diaz,M,2002-09-26,Indonesian,george.diaz@gmail.com,470-607-8054,2021-05-29,,1,2021-05-29 17:06:46,2021-07-01 17:33:30
7015,CUS0006480,Teresa,Vargas,F,1985-12-21,Singaporean,teresa.vargas@outlook.com,997-901-1762,2021-07-28,2023-05-17,0,2021-07-28 16:41:47,2023-05-17 22:42:03
7016,CUS0006480,Teresa,Vargas,F,1985-12-21,Singaporean,teresa84@yahoo.com,314-503-3152,2023-05-18,,1,2023-05-18 09:23:37,2025-01-27 17:50:17
7017,CUS0006481,Daniel,Diaz,M,1996-09-15,British,daniel.diaz@hotmail.com,532-208-1274,2022-09-09,2023-07-07,0,2022-09-09 03:18:49,2023-07-07 05:37:00
7018,CUS0006481,Daniel,Diaz,M,1996-09-15,British,daniel21@outlook.com,900-112-8401,2023-07-08,,1,2023-07-08 12:31:24,2024-02-27 22:53:35
7019,CUS0006482,Robin,Simpson,F,1965-07-13,British,robin.simpson@hotmail.com,446-779-5268,2023-03-02,,1,2023-03-02 11:51:36,2023-04-05 20:53:12
7020,CUS0006483,Teresa,Moon,F,1986-08-08,Emirati,teresa.moon@outlook.com,268-154-2382,2022-08-21,2023-03-31,0,2022-08-21 07:44:57,2023-03-31 08:14:16
7021,CUS0006483,Teresa,Moon,F,1986-08-08,Emirati,teresa52@outlook.com,880-491-9817,2023-04-01,,1,2023-04-01 12:53:22,2024-12-29 17:46:57
7022,CUS0006484,Zachary,Smith,M,1951-07-31,Malaysian,zachary.smith@yahoo.com,159-197-7074,2022-12-28,,1,2022-12-28 04:07:24,2022-12-28 04:07:24
7023,CUS0006485,Danny,Soto,M,1968-01-21,British,danny.soto@outlook.com,782-173-8914,2022-03-04,,1,2022-03-04 08:42:56,2023-07-12 00:08:38
7024,CUS0006486,Heather,Davidson,F,1971-06-30,British,heather.davidson@outlook.com,202-446-4285,2022-08-19,,1,2022-08-19 11:40:14,2026-04-10 09:44:12
7025,CUS0006487,Charles,Morgan,M,1996-07-23,Australian,charles.morgan@hotmail.com,924-209-0425,2022-07-13,,1,2022-07-13 01:49:17,2022-07-13 01:49:17
7026,CUS0006488,Sandra,Hall,F,1993-10-02,Emirati,sandra.hall@yahoo.com,991-378-0772,2021-09-23,,1,2021-09-23 13:24:42,2023-07-21 22:54:15
7027,CUS0006489,Brian,Daugherty,M,2002-02-15,Emirati,brian.daugherty@gmail.com,633-278-8459,2021-11-12,,1,2021-11-12 12:57:23,2021-11-12 12:57:23
7028,CUS0006490,Erin,Kim,F,1995-05-27,Singaporean,erin.kim@outlook.com,987-585-2572,2021-12-23,,1,2021-12-23 01:14:46,2023-06-09 13:07:17
7029,CUS0006491,Brittney,Watson,F,1984-09-13,British,brittney.watson@hotmail.com,764-006-9646,2022-09-14,,1,2022-09-14 21:38:44,2022-11-25 06:42:48
7030,CUS0006492,Ronald,Ortiz,M,1969-03-05,Indonesian,ronald.ortiz@outlook.com,237-014-1551,2022-12-17,,1,2022-12-17 19:47:34,2026-01-13 16:20:25
7031,CUS0006493,Gregory,Herring,M,1980-05-28,Japanese,gregory.herring@hotmail.com,757-861-2358,2023-03-11,,1,2023-03-11 15:02:51,2023-03-11 15:02:51
7032,CUS0006494,Jamie,Moore,F,1992-02-01,Singaporean,jamie.moore@outlook.com,091-196-3236,2023-01-15,2024-08-02,0,2023-01-15 11:01:41,2024-08-02 16:54:15
7033,CUS0006494,Jamie,Moore,F,1992-02-01,Singaporean,jamie66@gmail.com,378-630-7013,2024-08-03,,1,2024-08-03 01:44:15,2024-08-03 01:44:15
7034,CUS0006495,Phyllis,Johns,F,1958-11-03,Australian,phyllis.johns@gmail.com,688-978-0332,2021-11-21,,1,2021-11-21 15:02:25,2021-11-21 15:02:25
7035,CUS0006496,Jeff,Duncan,M,1973-04-15,British,jeff.duncan@hotmail.com,864-917-0580,2021-11-09,,1,2021-11-09 14:42:10,2022-06-07 15:32:18
7036,CUS0006497,Ricky,Sharp,M,1978-11-04,Indonesian,ricky.sharp@yahoo.com,010-995-8724,2022-01-11,,1,2022-01-11 20:33:51,2024-02-27 17:16:17
7037,CUS0006498,Brandon,Miller,M,1966-11-22,Malaysian,brandon.miller@gmail.com,973-031-0519,2022-03-21,,1,2022-03-21 00:37:24,2022-03-21 00:37:24
7038,CUS0006499,Kimberly,Chan,F,2000-06-09,Thai,kimberly.chan@outlook.com,691-076-4326,2023-03-09,,1,2023-03-09 14:00:58,2024-01-17 08:43:27
7039,CUS0006500,Diane,Green,F,1987-01-12,Emirati,diane.green@yahoo.com,224-429-5153,2022-07-24,,1,2022-07-24 14:46:56,2023-10-15 15:57:59
7040,CUS0006501,Amanda,Bryan,F,1971-08-13,Singaporean,amanda.bryan@yahoo.com,097-526-0665,2022-11-13,,1,2022-11-13 00:03:25,2025-05-27 09:32:14
7041,CUS0006502,Susan,Martinez,F,1957-03-01,Malaysian,susan.martinez@yahoo.com,309-637-7401,2022-09-10,,1,2022-09-10 05:06:47,2025-12-19 06:15:00
7042,CUS0006503,Carrie,Martin,F,1974-10-09,Emirati,carrie.martin@outlook.com,220-433-0062,2021-11-22,,1,2021-11-22 07:48:08,2025-01-02 04:45:03
7043,CUS0006504,Allen,Adams,M,1980-04-24,Emirati,allen.adams@gmail.com,827-734-5734,2022-04-20,,1,2022-04-20 04:16:28,2022-04-20 04:16:28
7044,CUS0006505,Eugene,Hardy,M,1983-02-12,Singaporean,eugene.hardy@outlook.com,499-883-5199,2021-08-30,,1,2021-08-30 16:15:35,2021-08-30 16:15:35
7045,CUS0006506,Jessica,Wright,F,2007-01-17,Indonesian,jessica.wright@outlook.com,660-625-9377,2021-09-27,,1,2021-09-27 22:03:19,2026-05-17 03:46:33
7046,CUS0006507,Jerry,Campbell,M,1958-05-21,Japanese,jerry.campbell@outlook.com,539-660-8604,2022-06-26,,1,2022-06-26 16:27:03,2024-05-07 05:46:09
7047,CUS0006508,David,Walsh,M,1988-06-19,Japanese,david.walsh@outlook.com,514-968-7368,2023-03-01,,1,2023-03-01 17:28:44,2025-07-28 05:33:13
7048,CUS0006509,Lisa,Stewart,F,1956-04-23,Japanese,lisa.stewart@outlook.com,891-349-3167,2022-03-08,,1,2022-03-08 02:10:47,2025-09-24 07:01:11
7049,CUS0006510,Andre,Clark,M,2002-09-04,British,andre.clark@outlook.com,109-388-8295,2022-03-15,,1,2022-03-15 01:49:32,2022-09-07 21:07:44
7050,CUS0006511,Luke,Kennedy,M,2001-04-05,Australian,luke.kennedy@hotmail.com,678-988-0196,2023-05-04,,1,2023-05-04 12:10:21,2023-05-04 12:10:21
7051,CUS0006512,Carrie,Davis,F,1959-03-26,British,carrie.davis@yahoo.com,112-534-0444,2022-09-28,2023-10-06,0,2022-09-28 15:46:38,2023-10-06 22:33:53
7052,CUS0006512,Carrie,Davis,F,1959-03-26,British,carrie34@hotmail.com,111-259-6679,2023-10-07,,1,2023-10-07 01:51:40,2026-01-11 22:19:29
7053,CUS0006513,Richard,Gomez,M,1957-01-25,British,richard.gomez@outlook.com,139-353-0193,2023-01-27,,1,2023-01-27 12:41:27,2024-01-17 05:33:09
7054,CUS0006514,Cindy,Cook,F,1983-07-21,British,cindy.cook@gmail.com,577-897-7612,2022-04-30,,1,2022-04-30 00:15:27,2026-01-10 06:53:50
7055,CUS0006515,Isaac,Giles,M,1967-11-14,Japanese,isaac.giles@hotmail.com,924-100-9690,2021-06-10,,1,2021-06-10 12:57:00,2022-12-15 13:41:10
7056,CUS0006516,Jose,Jones,M,1993-05-26,Malaysian,jose.jones@hotmail.com,366-206-6610,2023-03-14,,1,2023-03-14 22:07:55,2023-03-14 22:07:55
7057,CUS0006517,Peter,Miller,M,1998-02-06,Japanese,peter.miller@yahoo.com,745-188-9347,2022-05-17,,1,2022-05-17 09:36:49,2022-11-09 04:34:30
7058,CUS0006518,Anthony,Miller,M,1952-07-06,Malaysian,anthony.miller@hotmail.com,600-308-5973,2022-06-04,,1,2022-06-04 01:40:23,2023-08-03 17:53:54
7059,CUS0006519,Ashley,Roberson,F,1972-09-10,Singaporean,ashley.roberson@outlook.com,551-951-3222,2022-04-18,,1,2022-04-18 19:14:14,2025-07-09 16:38:50
7060,CUS0006520,Amanda,Stafford,F,1952-03-01,Japanese,amanda.stafford@yahoo.com,170-569-4904,2022-02-03,,1,2022-02-03 20:52:05,2022-11-19 12:44:14
7061,CUS0006521,Kimberly,Arnold,F,1983-11-17,Thai,kimberly.arnold@gmail.com,143-512-0045,2022-11-29,,1,2022-11-29 12:31:41,2025-09-24 10:45:07
7062,CUS0006522,Ethan,Thompson,M,1987-08-21,Japanese,ethan.thompson@yahoo.com,436-568-5869,2022-06-05,,1,2022-06-05 22:05:52,2025-01-24 09:20:37
7063,CUS0006523,David,Rowe,M,1952-05-25,Malaysian,david.rowe@hotmail.com,278-911-7456,2021-08-17,,1,2021-08-17 10:21:02,2025-07-04 12:09:36
7064,CUS0006524,Gary,Martin,M,1975-10-24,Australian,gary.martin@hotmail.com,404-834-5768,2021-09-05,,1,2021-09-05 15:29:03,2021-09-05 15:29:03
7065,CUS0006525,Eric,Walker,M,1998-08-21,Malaysian,eric.walker@hotmail.com,214-607-7818,2023-03-10,,1,2023-03-10 05:28:55,2024-07-21 22:27:33
7066,CUS0006526,Dalton,Morrison,M,1965-10-14,British,dalton.morrison@yahoo.com,957-847-6505,2022-01-12,,1,2022-01-12 14:43:33,2024-06-09 16:18:31
7067,CUS0006527,Kathleen,Solis,F,1994-10-11,Japanese,kathleen.solis@hotmail.com,531-386-7823,2022-04-22,,1,2022-04-22 12:58:28,2025-02-22 16:51:26
7068,CUS0006528,Johnny,Curry,M,1988-08-23,Japanese,johnny.curry@hotmail.com,423-740-5171,2023-01-27,,1,2023-01-27 02:44:30,2025-08-21 21:18:07
7069,CUS0006529,Karen,Delgado,F,1966-03-31,Malaysian,karen.delgado@outlook.com,228-361-3814,2021-10-14,,1,2021-10-14 00:03:29,2026-03-14 22:04:32
7070,CUS0006530,Richard,Anderson,M,1983-04-04,Australian,richard.anderson@hotmail.com,340-362-7562,2022-08-18,,1,2022-08-18 02:02:07,2025-05-27 12:12:27
7071,CUS0006531,Carl,Houston,M,1970-06-07,British,carl.houston@hotmail.com,293-267-4520,2022-07-03,,1,2022-07-03 11:00:56,2025-11-20 23:14:55
7072,CUS0006532,Michael,Johnson,M,1974-01-30,Thai,michael.johnson@yahoo.com,981-731-1601,2022-11-29,,1,2022-11-29 21:17:58,2025-05-16 02:38:52
7073,CUS0006533,Thomas,Bowen,M,2002-02-26,Malaysian,thomas.bowen@gmail.com,360-360-8278,2021-08-20,,1,2021-08-20 20:51:17,2025-08-19 19:14:43
7074,CUS0006534,Michael,Klein,M,1997-11-15,Singaporean,michael.klein@hotmail.com,849-875-5281,2023-02-06,,1,2023-02-06 13:25:06,2023-02-06 13:25:06
7075,CUS0006535,Matthew,Dawson,M,1964-09-09,Japanese,matthew.dawson@gmail.com,199-389-6355,2021-10-17,,1,2021-10-17 15:58:14,2024-10-14 20:04:56
7076,CUS0006536,Darren,Camacho,M,1972-12-25,Australian,darren.camacho@yahoo.com,862-685-0385,2022-09-28,,1,2022-09-28 12:07:17,2023-04-12 14:52:36
7077,CUS0006537,Stephen,Joyce,M,2005-04-23,Singaporean,stephen.joyce@hotmail.com,860-101-6329,2021-07-10,,1,2021-07-10 16:02:02,2021-08-02 17:33:18
